id_str,_id,_cls,id_str,emotion_label,text,created_at
1364850928835301378,{'$oid': '60375c1fa2fcc225326007d9'},Tweet,1364850928835301378,excitement,Niko na 70% discount on cabs. Not driving for the next few days 😁,2021-02-25 10:13:13
1364850929141391361,{'$oid': '60375c1fa2fcc225326007da'},Tweet,1364850929141391361,excitement,"RT @Utami_FANS: She’s just the coolest! 😁

#STARDOM #スターダム #UtamiHayashishita #林下詩美 https://t.co/We7e6ha3yi",2021-02-25 10:13:13
1364850932924755976,{'$oid': '60375c20a2fcc225326007db'},Tweet,1364850932924755976,excitement,"RT @RemitaNET: This is your Friday reminder that you haven’t jumped on the #SpotTheRemitaBusChallenge yet. 😁

What are you waiting for?

St…",2021-02-25 10:13:14
1364850940260483073,{'$oid': '60375c21a2fcc225326007dc'},Tweet,1364850940260483073,excitement,"RT @maideicart: hi! may gusto po akong pauwiin T___T

it's okay if it has marks or dents basta reasonable yung price like 250-350 ? 😁

🏷️ w…",2021-02-25 10:13:16
1364850940709199877,{'$oid': '60375c21a2fcc225326007dd'},Tweet,1364850940709199877,excitement,"RT @Hassan__586: Decision of the year 😁
#سندھ_بچاو_بھٹو_دفناو 
@MalikHassan141 https://t.co/dV6hdRhxRB",2021-02-25 10:13:16
1364850953648750596,{'$oid': '60375c25a2fcc225326007de'},Tweet,1364850953648750596,excitement,@SadzaInTheAmPod super impressed with the tunes you played on the last podcast. Any chance you could create a playl… https://t.co/SXHuRDMCW0,2021-02-25 10:13:19
1364850963404718082,{'$oid': '60375c27a2fcc225326007df'},Tweet,1364850963404718082,excitement,"@pikopiko_papako I'm glad I can help you! ☺️
I'll always be there for you if you need me! 😄
If I ever manage to go… https://t.co/UpQMGYyiwg",2021-02-25 10:13:22
1364850968110669826,{'$oid': '60375c28a2fcc225326007e0'},Tweet,1364850968110669826,happy,"RT @AlHakamWeekly: ""Allah, the Mighty and Sublime, said, 'Those who love each other for the sake of My Majesty shall be upon podiums of lig…",2021-02-25 10:13:23
1364850968312107008,{'$oid': '60375c28a2fcc225326007e1'},Tweet,1364850968312107008,happy,soooo @rocket_assault stream later with my first impressions? :) https://t.co/F1nb8NZaAW,2021-02-25 10:13:23
1364850968756686852,{'$oid': '60375c28a2fcc225326007e2'},Tweet,1364850968756686852,happy,"Applied for beta access to ZipMessage (@ZipMessageApp), a new tool for asynchronous video messaging.  Early access:… https://t.co/KgkpVcIfTm",2021-02-25 10:13:23
1364850969335504898,{'$oid': '60375c28a2fcc225326007e3'},Tweet,1364850969335504898,happy,"@Brummer68 @mikeclaytongolf @steve_keipert @7milegolf @cdpgolf1 Environmental disaster area, need to get rid of the… https://t.co/OxhtVTLNVM",2021-02-25 10:13:23
1364850973500301313,{'$oid': '60375c29a2fcc225326007e4'},Tweet,1364850973500301313,happy,"RT @syawiers: I'm strong, but not at all the time :)",2021-02-25 10:13:24
1364850973634625539,{'$oid': '60375c29a2fcc225326007e5'},Tweet,1364850973634625539,happy,RT @daisyspectre: HI HELP ME FIND THEM !! :) #anitwt https://t.co/LNVOghHC7x,2021-02-25 10:13:24
1364850974876069890,{'$oid': '60375c2aa2fcc225326007e6'},Tweet,1364850974876069890,happy,"RT @ksd_esign: Want to play a game? :) [1/2]
[don’t forget to untag in replies! 💚]
#dreamfanart #tommyinnitfanart https://t.co/GoNMqJAJy5",2021-02-25 10:13:24
1364850976503566337,{'$oid': '60375c2aa2fcc225326007e7'},Tweet,1364850976503566337,happy,@iamDavidsongs Courageous :),2021-02-25 10:13:25
1364850977707347969,{'$oid': '60375c2aa2fcc225326007e8'},Tweet,1364850977707347969,happy,"I’d like to be alone, please :)",2021-02-25 10:13:25
1364850977975721985,{'$oid': '60375c2aa2fcc225326007e9'},Tweet,1364850977975721985,happy,RT @dhruv_rathee: @Vaishug018 In 4 hours or so :),2021-02-25 10:13:25
1364850978793553920,{'$oid': '60375c2aa2fcc225326007ea'},Tweet,1364850978793553920,happy,RT @RishabDahiya_: Are there any Dalit actors based in Delhi? I am looking for actors based in Delhi for my shortfilm. Interested people DM…,2021-02-25 10:13:25
1364850978873253892,{'$oid': '60375c2ba2fcc225326007eb'},Tweet,1364850978873253892,happy,@Scular @unitarian415217 @Jesniree Along with the Father &amp; Holy Spirit :),2021-02-25 10:13:25
1364850978944552961,{'$oid': '60375c2ba2fcc225326007ec'},Tweet,1364850978944552961,happy,RT @raabea_malik: Guys wants 4 wives yet can't handle Five prayers. Concentrate on your Farz then think about the Sunnah :),2021-02-25 10:13:25
1364850979682676738,{'$oid': '60375c2ba2fcc225326007ed'},Tweet,1364850979682676738,happy,"@mitsumiechan Yee, I'm always aright :)
Would tell if I wasn't anyway",2021-02-25 10:13:25
1364850980005703680,{'$oid': '60375c2ba2fcc225326007ee'},Tweet,1364850980005703680,happy,@gaghyogi49 @jamesfbrophy Oh right of course. Let’s hope seeing it in an official CBS promo is a sign of a full remaster :),2021-02-25 10:13:25
1364850980991488000,{'$oid': '60375c2ba2fcc225326007ef'},Tweet,1364850980991488000,happy,"day 17- y’all got 3 days to do something to not break ur february streak. also, put castaway and babylon on the no… https://t.co/Cnqrhy4AjZ",2021-02-25 10:13:26
1364850983755374592,{'$oid': '60375c2ca2fcc225326007f0'},Tweet,1364850983755374592,happy,@heyloexcuseme I mean yea not to flex but i got nice hands :),2021-02-25 10:13:26
1364850983734566915,{'$oid': '60375c2ca2fcc225326007f1'},Tweet,1364850983734566915,happy,"RT @xxalwayssofia: I took one for the team and did it😭
It was absolutely torture so y'all better RT this and hype me up ._.
Available on bo…",2021-02-25 10:13:26
1364850984086765570,{'$oid': '60375c2ca2fcc225326007f2'},Tweet,1364850984086765570,happy,"RT @ksd_esign: Want to play a game? :) [2/2]
Open for a surprise- https://t.co/VN6KzzyDPs",2021-02-25 10:13:26
1364850984627830787,{'$oid': '60375c2ca2fcc225326007f3'},Tweet,1364850984627830787,happy,RT @shairaptrc: no the edsa revolt wasnt bloodless. in fact the events that led to the people power that ousted marcos was one of the blood…,2021-02-25 10:13:27
1364850985559031811,{'$oid': '60375c2ca2fcc225326007f4'},Tweet,1364850985559031811,happy,"RT @kaiithedummy: In honor of the new update and the rebranding of my island , i decided to change my prices !! most of the money earned fr…",2021-02-25 10:13:27
1364850985697337344,{'$oid': '60375c2ca2fcc225326007f5'},Tweet,1364850985697337344,happy,"@simplybxbblyy This is what I did:
•Explain very clearly about how good it is
•if it doesn't convince them say all… https://t.co/iaxqunuqzn",2021-02-25 10:13:27
1364850985722466307,{'$oid': '60375c2ca2fcc225326007f6'},Tweet,1364850985722466307,happy,Might make an alt skin tomorrow cuz why not? Also I’ll be posting some doodles as well :) https://t.co/wvUvrIsFA4,2021-02-25 10:13:27
1364850986934804482,{'$oid': '60375c2ca2fcc225326007f7'},Tweet,1364850986934804482,happy,"RT @jctwitchclips: TOMORROW. FEB 25th, RYAN AND JC WILL BE ON @app_stereo talking about some fun stuff. 

make sure to download the stereo…",2021-02-25 10:13:27
1364850988570587137,{'$oid': '60375c2da2fcc225326007f8'},Tweet,1364850988570587137,happy,@MacGrub1 @ChrisThirkill @PeterMcC66 @LeahButlerSmith @RealDeniseWelch @EmmaKennedy @DrNeilStone Who knows lol. Tas… https://t.co/ff3B01bkZF,2021-02-25 10:13:28
1364850988750753792,{'$oid': '60375c2da2fcc225326007f9'},Tweet,1364850988750753792,happy,RT @padeliciouss: yeah i guess it’s kuroo this time...hope you guys like it :)  #haikyuu https://t.co/k9n53taCwL,2021-02-25 10:13:28
1364850992102146056,{'$oid': '60375c2ea2fcc225326007fa'},Tweet,1364850992102146056,happy,@portable_easel Hi there :),2021-02-25 10:13:28
1364850994094440448,{'$oid': '60375c2ea2fcc225326007fb'},Tweet,1364850994094440448,happy,RT @WrittenByHanna: Happy birthday to my actually legally binding husband :),2021-02-25 10:13:29
1364850995512008706,{'$oid': '60375c2ea2fcc225326007fc'},Tweet,1364850995512008706,happy,RT @mermaidgeisha: 4 things you can do :) guess https://t.co/tgA7KmvvMc,2021-02-25 10:13:29
1364850997844041728,{'$oid': '60375c2fa2fcc225326007fd'},Tweet,1364850997844041728,happy,Air Purifier necklaces❌,2021-02-25 10:13:30
1364850999538577413,{'$oid': '60375c2fa2fcc225326007fe'},Tweet,1364850999538577413,happy,"RT @IconicEIIe: hey besties, what’s your dream gamepass? i will get it for you for free :)

— just follow me and @fleuraelf 
— like and ret…",2021-02-25 10:13:30
1364851001048657920,{'$oid': '60375c30a2fcc225326007ff'},Tweet,1364851001048657920,happy,Awesome read about the probability &amp; rarity of your Color Study! I've got 2 with perfect squares &amp; 1 with 120 lines… https://t.co/3YqFMNmMjE,2021-02-25 10:13:31
1364851003397447680,{'$oid': '60375c30a2fcc22532600800'},Tweet,1364851003397447680,happy,@ezash Ministry of Public work and public housing :),2021-02-25 10:13:31
1364851004278272003,{'$oid': '60375c31a2fcc22532600802'},Tweet,1364851004278272003,happy,@Morxsiiis_2 you're too nice :),2021-02-25 10:13:31
1364851004357812224,{'$oid': '60375c31a2fcc22532600803'},Tweet,1364851004357812224,happy,"RT @PartnersRelief: Military coups, jihadist fanatics, political idealogues with tanks and guns, and megalomaniacs who wear a suit and traf…",2021-02-25 10:13:31
1364851004571795456,{'$oid': '60375c31a2fcc22532600805'},Tweet,1364851004571795456,happy,RT @LK_ReelDeevah: LOVE seeing the wave of all the Black businesses being launched throughout the madness of 2020-2021 😀 Support them! @Sup…,2021-02-25 10:13:31
1364851004957749250,{'$oid': '60375c31a2fcc22532600806'},Tweet,1364851004957749250,happy,RT @Bearbrickjia: Refined my #Howl painting from last year :) https://t.co/4yam5Q47ER,2021-02-25 10:13:31
1364851005716791298,{'$oid': '60375c31a2fcc22532600807'},Tweet,1364851005716791298,happy,"RT @stabewwi1: edtwt food poll :)

cals on me bae 🙏🏼

plz like and retweet when finished 

#edtwt #thinspo #thinsp0 #ricecaketwt #bonespo h…",2021-02-25 10:13:32
1364851006270410752,{'$oid': '60375c31a2fcc22532600808'},Tweet,1364851006270410752,happy,"RT @AziziSarang: Every single person who retweets this gets a nude :) next big giveaway at 900!
(Must be following me)",2021-02-25 10:13:32
1364851006454988804,{'$oid': '60375c31a2fcc22532600809'},Tweet,1364851006454988804,happy,Nice thing to see right before bed. She’s a cutie pie :) https://t.co/lanpYegyWf,2021-02-25 10:13:32
1364851006983577600,{'$oid': '60375c31a2fcc2253260080a'},Tweet,1364851006983577600,happy,"RT @KevinLangue: YOU. ARE. BEAUTIFUL. 🌹

and don’t you forget it, headass. :)",2021-02-25 10:13:32
1364851007415488514,{'$oid': '60375c31a2fcc2253260080b'},Tweet,1364851007415488514,happy,"@queenbibimbap Rest well, heart :)",2021-02-25 10:13:32
1364851008875024387,{'$oid': '60375c32a2fcc2253260080c'},Tweet,1364851008875024387,happy,"@Candace1jackson If you would like the chance to get a FREE Amazon, PayPal, Walmart, Visa, Target, Grocery and more… https://t.co/sIL3bhvP4W",2021-02-25 10:13:32
1364851008980058114,{'$oid': '60375c32a2fcc2253260080d'},Tweet,1364851008980058114,happy,"#FemdomOfTheDay 
First body when the first sound from the belt goes of first time .... love that detail :)
For the… https://t.co/TBfsbQEVNo",2021-02-25 10:13:32
1364851013258108937,{'$oid': '60375c33a2fcc2253260080f'},Tweet,1364851013258108937,happy,Update: i got a call back :),2021-02-25 10:13:33
1364851014558486528,{'$oid': '60375c33a2fcc22532600810'},Tweet,1364851014558486528,happy,"RT @ceraliza: if you often overthink, open this :)",2021-02-25 10:13:34
1364851015535579136,{'$oid': '60375c33a2fcc22532600811'},Tweet,1364851015535579136,happy,@bbkwangs I'm fine :),2021-02-25 10:13:34
1364851018199150592,{'$oid': '60375c34a2fcc22532600812'},Tweet,1364851018199150592,happy,"RT @horansletter: 1D Mini Bundle giveaway

- 1D crewneck
- 1 solo cd (u pick)
- 1D sticker pack
- +2 mystery items!

To enter:
- must be fo…",2021-02-25 10:13:35
1364851020568825856,{'$oid': '60375c34a2fcc22532600814'},Tweet,1364851020568825856,happy,"RT @septicmoons: — [☾]

hii!! im eden, and im new to #jacksepticeye twt!! i’d love to make some new friends. let’s be moots! :) 

rts appre…",2021-02-25 10:13:35
1364851022456385538,{'$oid': '60375c35a2fcc22532600815'},Tweet,1364851022456385538,happy,@OrcBro But resting head on fuzzy chest pillow would mean snoozing and snoring in a bit :),2021-02-25 10:13:36
1364851024280702976,{'$oid': '60375c35a2fcc22532600816'},Tweet,1364851024280702976,happy,@STAYC_official hi swiths who wants to buy a stayc album ? 😸 https://t.co/gKTWTtvelf,2021-02-25 10:13:36
1364851025035804672,{'$oid': '60375c35a2fcc22532600817'},Tweet,1364851025035804672,happy,RT @spanishcvndy: due to personal reasons i simply will no longer care :),2021-02-25 10:13:36
1364851026893950976,{'$oid': '60375c36a2fcc22532600818'},Tweet,1364851026893950976,happy,@FunmiKolz But you are single 😀,2021-02-25 10:13:37
1364851028273680384,{'$oid': '60375c36a2fcc22532600819'},Tweet,1364851028273680384,happy,"@chompgirl ime ,,  agre :)",2021-02-25 10:13:37
1364851028596768771,{'$oid': '60375c36a2fcc2253260081a'},Tweet,1364851028596768771,happy,"@LilZe_7 @Boola_vogue @BrianMcClair13 @jckeysport7 Think this was when ""Henry, Henry, drop the ball"" was born.  😀",2021-02-25 10:13:37
1364851030811361280,{'$oid': '60375c37a2fcc2253260081b'},Tweet,1364851030811361280,happy,"For me, I don't like me. I hate the same face I see everytime in the mirror. Every. Day. :)",2021-02-25 10:13:38
1364851030895296512,{'$oid': '60375c37a2fcc2253260081c'},Tweet,1364851030895296512,happy,"RT @burgerkingrei: Hello
I know this is a meme or whatever but but this is incredibly accurate to me, it has also happened with completely…",2021-02-25 10:13:38
1364851030962237441,{'$oid': '60375c37a2fcc2253260081d'},Tweet,1364851030962237441,happy,"Done :)

@ENHYPEN_members @ENHYPEN #ENHYPEN #엔하이픈 #エンハイプン https://t.co/wlx7a0rgY8",2021-02-25 10:13:38
1364851033508356096,{'$oid': '60375c38a2fcc2253260081e'},Tweet,1364851033508356096,happy,@MattDickings Will do!! Thank you 😀,2021-02-25 10:13:38
1364851035198484483,{'$oid': '60375c38a2fcc2253260081f'},Tweet,1364851035198484483,happy,"RT @WeissJsw819: Stellar NEW LIFE. https://t.co/VKL1ZxZSKh

Push vigorously: https://t.co/IN9IezZ3GH

#BookWorm #books #ebooks #amreading #…",2021-02-25 10:13:39
1364851037543219200,{'$oid': '60375c39a2fcc22532600820'},Tweet,1364851037543219200,happy,you are going to hell :) twitter don’t suspend me for being a prophet,2021-02-25 10:13:39
1364851038172286980,{'$oid': '60375c39a2fcc22532600821'},Tweet,1364851038172286980,happy,"RT @Thalaveriyanra4: Promotion time⌛⌛

Mention your Id's...I'll promote you :)

Note : First 30 IDs only

Like ❤️  and Retweet 🔁

Follow Ba…",2021-02-25 10:13:39
1364851038537318402,{'$oid': '60375c39a2fcc22532600822'},Tweet,1364851038537318402,happy,"RT @TheRealVinny29: I will never harass or abuse a GIF ever again . #leasonlearned . 

But...,, they did listen to me and removed the thumb…",2021-02-25 10:13:39
1364851038927413249,{'$oid': '60375c39a2fcc22532600823'},Tweet,1364851038927413249,happy,"RT @V_Thighs: Regarding the situation about Boobaz Connoisseur, thank you for those who opened up about this. He is the only one who went t…",2021-02-25 10:13:40
1364851041011978240,{'$oid': '60375c39a2fcc22532600824'},Tweet,1364851041011978240,happy,Yes! I'm hiding my feelings again because I still care for you :),2021-02-25 10:13:40
1364851042001686531,{'$oid': '60375c3aa2fcc22532600825'},Tweet,1364851042001686531,happy,"RT @RubinaTM: We posted about an activity in Instagram yesterday about using #RubinaDilaik but we haven't seen favorable results :)

We are…",2021-02-25 10:13:40
1364851042358235144,{'$oid': '60375c3aa2fcc22532600826'},Tweet,1364851042358235144,happy,@ellalowgren You're always pretty but :),2021-02-25 10:13:40
1364851043440484352,{'$oid': '60375c3aa2fcc22532600827'},Tweet,1364851043440484352,happy,"RT @derisiveharrid1: tw exile arc / implied suicide attempt //

My brain has latched onto characters mentioned only a handful of times :)…",2021-02-25 10:13:41
1364851043260116992,{'$oid': '60375c3aa2fcc22532600828'},Tweet,1364851043260116992,happy,I made sleep music :) https://t.co/m5C6W7t8uz,2021-02-25 10:13:41
1364851044199452676,{'$oid': '60375c3aa2fcc22532600829'},Tweet,1364851044199452676,happy,"@ScottD_redox Love dobbermans , best /smartest dog I've ever raised.  Don't care for German Shepard.  No offense  :)",2021-02-25 10:13:41
1364851044820258818,{'$oid': '60375c3aa2fcc2253260082a'},Tweet,1364851044820258818,happy,RT @jaetlagvs: i just sent miyeon’s name to mars :) https://t.co/COKTeqTim7,2021-02-25 10:13:41
1364851044849569793,{'$oid': '60375c3aa2fcc2253260082b'},Tweet,1364851044849569793,happy,"i may add another trickto the yoshi section, but its coming along nicely! :) #SuperMarioMaker2 #NintendoSwitch https://t.co/Iba8pN1pmK",2021-02-25 10:13:41
1364851048570060800,{'$oid': '60375c3ba2fcc2253260082c'},Tweet,1364851048570060800,happy,"RT @PdxInteractive: Ok University of Antwerp. That's a pretty good choice for teaching software!

But surely, @E_Universalis can do better…",2021-02-25 10:13:42
1364851049316577280,{'$oid': '60375c3ba2fcc2253260082d'},Tweet,1364851049316577280,happy,RT @haruharu_w_bts: the post is currently #1 on the discover page if you want to go see it :) https://t.co/1HZosgmQha,2021-02-25 10:13:42
1364851050172227584,{'$oid': '60375c3ba2fcc2253260082e'},Tweet,1364851050172227584,happy,@not_imp_name Yeah :),2021-02-25 10:13:42
1364851050058973184,{'$oid': '60375c3ca2fcc2253260082f'},Tweet,1364851050058973184,happy,"@hyunsuinseoul are you the representative of SK??

and hello to that fandom who's laughing rn, suddenly yall agreei… https://t.co/dLOzkQRN2k",2021-02-25 10:13:42
1364851050948276224,{'$oid': '60375c3ca2fcc22532600830'},Tweet,1364851050948276224,happy,"@racist_catboy these are superior, i believe in :) :D ;-; :P B) supremacy",2021-02-25 10:13:42
1364851051120140289,{'$oid': '60375c3ca2fcc22532600831'},Tweet,1364851051120140289,happy,"@abdulwaheed0_ If you would like the chance to get a FREE Amazon, PayPal, Walmart, Visa, Target, Grocery and more G… https://t.co/fKQWXFl5sd",2021-02-25 10:13:42
1364851052139454465,{'$oid': '60375c3ca2fcc22532600832'},Tweet,1364851052139454465,happy,RT @spideynico: a thread of every spider-man appearance in the mcu :),2021-02-25 10:13:43
1364851053540241408,{'$oid': '60375c3ca2fcc22532600834'},Tweet,1364851053540241408,happy,"RT @ShefVaidya: Popcorn time! NRI @SaketGokhale calling out desi @SaketGokhale :) BTW, @SaketGokhale when are you going to Sue @_amitbehere…",2021-02-25 10:13:43
1364851056174272516,{'$oid': '60375c3da2fcc22532600835'},Tweet,1364851056174272516,happy,"RT @remindersph: hey don't cry, you did your best :)",2021-02-25 10:13:44
1364851060611952641,{'$oid': '60375c3ea2fcc22532600837'},Tweet,1364851060611952641,happy,@minmoniz I’m proud of u :) that’s really good I hope you’re having a great day &lt;3,2021-02-25 10:13:45
1364851063191298049,{'$oid': '60375c3fa2fcc22532600838'},Tweet,1364851063191298049,happy,"RT @RubinaTM: It is acceptable to dislike FC's, hate us thats ok :)

We are willing to work for @RubiDilaik unconditionally and we dont exp…",2021-02-25 10:13:45
1364851063204024323,{'$oid': '60375c3fa2fcc22532600839'},Tweet,1364851063204024323,happy,RT @PhilEdTech: Have a look :) 😊 #WakeletWave #MIEExpert #edtech,2021-02-25 10:13:45
1364851064542007300,{'$oid': '60375c3fa2fcc2253260083a'},Tweet,1364851064542007300,happy,say nice things to me :) https://t.co/9p9PHEhM7i,2021-02-25 10:13:46
1364851066840510475,{'$oid': '60375c3fa2fcc2253260083c'},Tweet,1364851066840510475,happy,"RT @Wolfguy423: i may add another trickto the yoshi section, but its coming along nicely! :) #SuperMarioMaker2 #NintendoSwitch https://t.co…",2021-02-25 10:13:46
1364851069063471107,{'$oid': '60375c40a2fcc2253260083e'},Tweet,1364851069063471107,happy,@ElvynGovender Why thank you very much kind sir :),2021-02-25 10:13:47
1364851068996354050,{'$oid': '60375c40a2fcc2253260083f'},Tweet,1364851068996354050,happy,"RT @cooIkld: me leaving the nintendo store in Shibuya City, Tokyo with my backpack :) https://t.co/ADyGftLqnk",2021-02-25 10:13:47
1364851069415784448,{'$oid': '60375c40a2fcc22532600840'},Tweet,1364851069415784448,happy,RT @onlyrosaline: i’m holding a $4 sale now :) this is ur sign to treat urself!! https://t.co/4n3ZriQeGV https://t.co/am6WhLv2Au,2021-02-25 10:13:47
1364851069608554498,{'$oid': '60375c40a2fcc22532600841'},Tweet,1364851069608554498,happy,@himelissahunter Wednesday Addams for the win :),2021-02-25 10:13:47
1364851070695006211,{'$oid': '60375c40a2fcc22532600842'},Tweet,1364851070695006211,happy,@keigoreos_ im betweent jiro and uraraka :),2021-02-25 10:13:47
1364851072322387968,{'$oid': '60375c41a2fcc22532600843'},Tweet,1364851072322387968,happy,@WyattVaniaSonny you too :) x,2021-02-25 10:13:48
1364851072339226627,{'$oid': '60375c41a2fcc22532600844'},Tweet,1364851072339226627,happy,@AishaAhmedJug Speaking of coffee :) https://t.co/Lpq1hI08Mc,2021-02-25 10:13:48
1364851073123549187,{'$oid': '60375c41a2fcc22532600845'},Tweet,1364851073123549187,happy,@AlanoudAhmad Aseprite :),2021-02-25 10:13:48
1364851073568051204,{'$oid': '60375c41a2fcc22532600846'},Tweet,1364851073568051204,happy,"@Onnie_KnOwsBest If you would like the chance to get a FREE Amazon, PayPal, Walmart, Visa, Target, Grocery and more… https://t.co/FhKpFK5YSH",2021-02-25 10:13:48
1364851073794637824,{'$oid': '60375c41a2fcc22532600847'},Tweet,1364851073794637824,happy,okay thank you guys for answering my question! i deleted the post now :)  goodnight everyone,2021-02-25 10:13:48
1364851074432069635,{'$oid': '60375c41a2fcc22532600848'},Tweet,1364851074432069635,happy,RT @common_grip: The reason I am doing this is because I want you to be successful. I may not know you and may never even meet you but the…,2021-02-25 10:13:48
1364851074629304320,{'$oid': '60375c41a2fcc22532600849'},Tweet,1364851074629304320,happy,"RT @KevRiches2: Good morning everyone, stay safe, smile and enjoy yourselves 😀
#MentalHealthMatters 
#VeteransLivesMatter 
#StayPositive ht…",2021-02-25 10:13:48
1364851074939588609,{'$oid': '60375c41a2fcc2253260084a'},Tweet,1364851074939588609,happy,"RT @Kas_Kasaimo: I don't think I posted this art and gotta keep twitter somehow active despite my dang art block
Anyways my sona in a suit…",2021-02-25 10:13:48
1364851075757576192,{'$oid': '60375c42a2fcc2253260084b'},Tweet,1364851075757576192,happy,RT @Louis_Tomlinson: If you want one direction to carry on the video diaries retweet :),2021-02-25 10:13:48
1364851076868968450,{'$oid': '60375c42a2fcc2253260084c'},Tweet,1364851076868968450,happy,"enjoy the little things in your life, like doing things from your childhood will make you happy

trust me you will :)",2021-02-25 10:13:49
1364851078458703874,{'$oid': '60375c42a2fcc2253260084d'},Tweet,1364851078458703874,happy,RT @The_Promethium: My Ultimate Guide To Improving is out! Go give it a watch and let me know if it helped you out :) Took me over 72 hours…,2021-02-25 10:13:49
1364851079591186436,{'$oid': '60375c43a2fcc2253260084f'},Tweet,1364851079591186436,happy,@AntilerHour Subway pizza :) https://t.co/dGC54pRguW,2021-02-25 10:13:49
1364851080622964736,{'$oid': '60375c43a2fcc22532600850'},Tweet,1364851080622964736,happy,@strayteezasf @S4NAP0UT yes ofc :),2021-02-25 10:13:49
1364851086012604418,{'$oid': '60375c46a2fcc22532600851'},Tweet,1364851086012604418,happy,RT @wildlifegeek484: Couple of swans chilling in a lake next to a ditch I’m inspecting for GCN :) https://t.co/UDrvBwYlTE,2021-02-25 10:13:51
1364851087996575745,{'$oid': '60375c46a2fcc22532600852'},Tweet,1364851087996575745,happy,@gokberk_gokceli @avalancheavax @avalanche_tr X-avax1d5hsav7tj0n9t8lpfpef2fwuzl97njuf0plh0u   :),2021-02-25 10:13:51
1364851090961891329,{'$oid': '60375c46a2fcc22532600855'},Tweet,1364851090961891329,happy,"RT @zadajulia: New to nsfw twitter
19
Bisexual
Onlyfans link in bio

Couples content coming soon :)
Come fuck around and find out. https://…",2021-02-25 10:13:52
1364851091343478784,{'$oid': '60375c46a2fcc22532600856'},Tweet,1364851091343478784,happy,@dustys22 maybe :),2021-02-25 10:13:52
1364851093235249157,{'$oid': '60375c46a2fcc22532600857'},Tweet,1364851093235249157,happy,"@hayakain This old pic of my character Eve hugging you're character Teo. but at the same time, it's good as it is.… https://t.co/HMiGsaCSeP",2021-02-25 10:13:52
1364851096158539777,{'$oid': '60375c46a2fcc22532600858'},Tweet,1364851096158539777,happy,"RT @DecadesThru: https://t.co/mmDsy9fQ4K
Please click above link to subscribe to my new Channel via Youtube 'Thru the Decades' and watch vi…",2021-02-25 10:13:53
1364851096208949248,{'$oid': '60375c46a2fcc22532600859'},Tweet,1364851096208949248,happy,"RT @LahkanYT: Me and @lilsunYT are Doing a Massive Giveaway in Celebration of the Battlepass

All you lot have to do is:
1. Like + Retweet…",2021-02-25 10:13:53
1364851096355622913,{'$oid': '60375c47a2fcc2253260085a'},Tweet,1364851096355622913,happy,"God bless you always #AldenRichards!
😇🙏🏻😊

https://t.co/NvZMiLGjTC",2021-02-25 10:13:53
1364851096385069056,{'$oid': '60375c47a2fcc2253260085b'},Tweet,1364851096385069056,happy,Thank God I'm broke 😀,2021-02-25 10:13:53
1364851099316809728,{'$oid': '60375c47a2fcc2253260085c'},Tweet,1364851099316809728,happy,"@223bri i’m doing good bestie, i have dm’s open if you’d like to talk privately :)",2021-02-25 10:13:54
1364851099736305664,{'$oid': '60375c47a2fcc2253260085d'},Tweet,1364851099736305664,happy,"RT @pepypepper: Don't forget to vote here mga kaps :) 

REQUEST @SB19Official @MTV #FridayLivestream 

SB19 DI MAA-WHAT
A'THINK MUNA
A'TIN…",2021-02-25 10:13:54
1364851099891609600,{'$oid': '60375c47a2fcc2253260085e'},Tweet,1364851099891609600,happy,i love watching a skeleton going out with a sanitation worker :),2021-02-25 10:13:54
1364851099887280129,{'$oid': '60375c47a2fcc22532600860'},Tweet,1364851099887280129,happy,#subscribe #youtube #like #sub #youtuber #follow #youtubechannel #share #comment #youtubers #love #instagram… https://t.co/nLQMWURdBf,2021-02-25 10:13:54
1364851100554264577,{'$oid': '60375c48a2fcc22532600861'},Tweet,1364851100554264577,happy,@ItsHimGetHim Yes as long you download the file to your computer :),2021-02-25 10:13:54
1364851100621238272,{'$oid': '60375c48a2fcc22532600862'},Tweet,1364851100621238272,happy,"RT @Yes25th1: Alden:  YES Mag March issue nasabit po ako dun :) ""  2011      -to- 
Most coveted cover models of his generation fr. Local to…",2021-02-25 10:13:54
1364851102189948935,{'$oid': '60375c48a2fcc22532600863'},Tweet,1364851102189948935,happy,"@marrgayivan If you would like the chance to get a FREE Amazon, PayPal, Walmart, Visa, Target, Grocery and more Gif… https://t.co/G09sWdrDwE",2021-02-25 10:13:55
1364851103137820674,{'$oid': '60375c48a2fcc22532600864'},Tweet,1364851103137820674,happy,candles are the way to my heart :),2021-02-25 10:13:55
1364851104379469826,{'$oid': '60375c48a2fcc22532600865'},Tweet,1364851104379469826,happy,@Walls289 Thanks :),2021-02-25 10:13:55
1364851104736026625,{'$oid': '60375c49a2fcc22532600866'},Tweet,1364851104736026625,happy,"Nooo, Rafa and Roger will fix it all..",2021-02-25 10:13:55
1364851105067380736,{'$oid': '60375c49a2fcc22532600867'},Tweet,1364851105067380736,happy,@Jake_NFL @I2awKamikaze @JoeGoodberry @zimwhodey @JamesRapien You need to check the history hard to dispute facts :),2021-02-25 10:13:55
1364851105784594434,{'$oid': '60375c49a2fcc22532600868'},Tweet,1364851105784594434,happy,RT @sugarspiceasmr: New video is live! I hope you all enjoy 😀 https://t.co/AfYHUS9PeC,2021-02-25 10:13:55
